Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-itsc,branch-le1y,branch-369y,branch-xcm8,randomiser-jf65,branch-asih,quota-t18w,branch-fqz7,branch-ho4r,quota-qptq,branch-rpm3,quota-xbdv,quota-qd5n,quota-bgsj,quota-xwhm,quota-3pu1,quota-rltk,quota-h2u6,quota-a1h7,quota-8mkn,quota-63lu,branch-crxk,branch-elfm,branch-mikh,branch-nctw,branch-zc37,branch-4mwx,branch-j73a,branch-fkxh,branch-lji3,quota-hzw3,branch-mmja,counterbalance-m678,checkpoint-gr3y,checkpoint-3jg6,randomiser-2tba,counterbalance-93ib,counterbalance-9xcr,counterbalance-wbyz,counterbalance-vply,counterbalance-hleo,checkpoint-abe5,branch-e22y,counterbalance-ulkf,branch-t3qc,counterbalance-mcio,counterbalance-3v2j,counterbalance-t9rn,counterbalance-bi4u,counterbalance-8ump,randomiser-kh5p,counterbalance-dozd,counterbalance-wch9,counterbalance-sg3w,counterbalance-o3nf,counterbalance-eu1d,counterbalance-8zsd,counterbalance-u2fx,counterbalance-e4l7,counterbalance-7mrq,counterbalance-s1b5,counterbalance-2v12,counterbalance-g69h,branch-2s1m,order-j7mk,branch-qjxq,checkpoint-27dz,branch-8rrr,branch-5rfv,branch-59ox,branch-njci,branch-di17,branch-gjr2,branch-1dat,branch-drsz,branch-21pl,branch-y4xh,branch-qzep,sex,sex-text,sex-quantised,age,age-text,age-quantised,race,race-text,race-quantised,eng_native,eng_native-text,eng_native-quantised,psych,psych-text,psych-quantised,END QUESTIONNAIRE
1,1580700480830,03/02/2020 03:28:00,1580700480653,-8,02/02/2020 19:28:00,10365,5,questionnaire-rok5,,3844503,3e1djr75,1084580,,complete,oxstuc,,computer,Desktop or Laptop,Mac OS 10.15.2,Chrome 79.0.3945.117,1440x900,1440x686,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,,,,,Orders 2 and 4,order4,,,,,,,,Continue,,order4,,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,Female,,1,33,,17,Asian,,2,Yes,,1,No,,2,10540
1,1580700526667,03/02/2020 03:28:46,1580700525634,-5,02/02/2020 22:28:45,10365,5,questionnaire-rok5,,3844506,4x34616e,1084581,,complete,qgidor,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1366x657,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,Female,,1,30,,14,Hispanic or Latino,,4,Yes,,1,No,,2,30157
1,1580700765547,03/02/2020 03:32:45,1580700765366,-8,02/02/2020 19:32:45,10365,5,questionnaire-rok5,,3844533,p9fnaxll,1084584,,complete,mirixl,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1920x1080,1579x920,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order11,,,,order12,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,Male,,2,56,,40,White - not of Hispanic Origin,,6,Yes,,1,No,,2,12683
1,1580700802841,03/02/2020 03:33:22,1580700803371,-7,02/02/2020 20:33:23,10365,5,questionnaire-rok5,,3844537,9jluys9h,1084585,,complete,fenmxq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1600x900,1600x757,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,Male,,2,48,,32,White - not of Hispanic Origin,,6,Yes,,1,No,,2,12709
1,1580700930012,03/02/2020 03:35:30,1580700929836,-6,02/02/2020 21:35:29,10365,5,questionnaire-rok5,,3844553,8j1202i6,1084587,,complete,yfmhpr,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1920x1080,1920x975,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,Orders 7 and 9,,,order9,,,,,,Continue,order9,,,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Male,,2,30,,14,Black - not of Hispanic Origin,,3,Yes,,1,No,,2,14923
1,1580701158935,03/02/2020 03:39:18,1580701160627,-5,02/02/2020 22:39:20,10365,5,questionnaire-rok5,,3844571,vgujmtxj,1084589,,complete,ylaqwc,,computer,Desktop or Laptop,Windows 8.1,Firefox 72.0,1600x900,1600x745,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order10,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,Female,,1,52,,36,White - not of Hispanic Origin,,6,Yes,,1,No,,2,15855
1,1580701283450,03/02/2020 03:41:23,1580701281965,-5,02/02/2020 22:41:21,10365,5,questionnaire-rok5,,3844595,1krfn3nk,1084593,,complete,hwsums,,computer,Desktop or Laptop,Windows 8,Chrome 79.0.3945.130,1366x768,1366x625,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,Female,,1,43,,27,White - not of Hispanic Origin,,6,Yes,,1,No,,2,15401
1,1580702075369,03/02/2020 03:54:35,1580702075444,-5,02/02/2020 22:54:35,10365,5,questionnaire-rok5,,3844656,m3vuzspz,1084599,,complete,eyuizj,,computer,Desktop or Laptop,Windows 7,Firefox 72.0,1536x864,1536x752,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order5,order5,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,Male,,2,46,,30,Asian,,2,Yes,,1,No,,2,16151
1,1580702111295,03/02/2020 03:55:11,1580702115239,-7,02/02/2020 20:55:15,10365,5,questionnaire-rok5,,3844658,49zru4xn,1084598,,complete,iuwldg,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.130,1366x768,1366x625,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 11 and 12,,,,,order12,,,,Continue,,,,order12,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,Female,,1,43,,27,White - not of Hispanic Origin,,6,Yes,,1,No,,2,18737
1,1580702677469,03/02/2020 04:04:37,1580702677361,-6,02/02/2020 22:04:37,10365,5,questionnaire-rok5,,3844682,tfz3r5ab,1084604,,complete,yibytx,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.117,1280x800,1280x635,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,,,,,Orders 2 and 4,order2,,,,,,,,Continue,,order2,,,,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,Female,,1,37,,21,White - not of Hispanic Origin,,6,Yes,,1,No,,2,12990
1,1580703196349,03/02/2020 04:13:16,1580703196225,-8,02/02/2020 20:13:16,10365,5,questionnaire-rok5,,3844714,1ip3k464,1084610,,complete,izpglr,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1280x800,1259x629,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order4,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,Male,,2,35,,19,White - not of Hispanic Origin,,6,Yes,,1,No,,2,7112
1,1580703458362,03/02/2020 04:17:38,1580703456668,-8,02/02/2020 20:17:36,10365,5,questionnaire-rok5,,3844724,jitjx4rc,1084611,,complete,wkwfth,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1680x1050,1680x874,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,,,,Orders 5 and 6,,order6,,,,,,,Continue,,,order5,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,Female,,1,49,,33,Hispanic or Latino,,4,Yes,,1,No,,2,11579
1,1580703925840,03/02/2020 04:25:25,1580703925473,-8,02/02/2020 20:25:25,10365,5,questionnaire-rok5,,3844741,tbrp44ba,1084612,,complete,wghfit,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.130,1920x1080,1920x937,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order1,,order1,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,Male,,2,34,,18,White - not of Hispanic Origin,,6,Yes,,1,No,,2,15050
1,1580704225566,03/02/2020 04:30:25,1580704226013,-5,02/02/2020 23:30:26,10365,5,questionnaire-rok5,,3844755,mtb9xvb9,1084614,,complete,zikslm,,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.146,1366x768,1513x696,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,Orders 11 and 12,,,,,order11,,,,Continue,,,,order11,,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,Male,,2,32,,16,Other (please specify),mixed,,Yes,,1,No,,2,37441
1,1580706236693,03/02/2020 05:03:56,1580706237505,-6,02/02/2020 23:03:57,10365,5,questionnaire-rok5,,3844789,tludgp3v,1084617,,complete,nckosr,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1920x1080,1920x937,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,,,,,Orders 5 and 6,,order5,,,,,,,Continue,,,order6,,,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,Female,,1,33,,17,Black - not of Hispanic Origin,,3,Yes,,1,No,,2,18672
1,1580707759964,03/02/2020 05:29:19,1580707757932,-5,03/02/2020 00:29:17,10365,5,questionnaire-rok5,,3844813,ennmcwtz,1084622,,complete,uokokc,,computer,Desktop or Laptop,Windows 8.1,Chrome 79.0.3945.130,1366x768,1366x657,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order11,,,,order11,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,Female,,1,46,,30,Black - not of Hispanic Origin,,3,Yes,,1,No,,2,19518
1,1580708070060,03/02/2020 05:34:30,1580708021110,-8,02/02/2020 21:33:41,10365,5,questionnaire-rok5,,3844819,d4w2xybk,1084624,,complete,dvqrzs,,computer,Desktop or Laptop,Windows 10,Firefox 72.0,1366x768,996x567,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,Male,,2,33,,17,White - not of Hispanic Origin,,6,Yes,,1,No,,2,17930
1,1580708797217,03/02/2020 05:46:37,1580708796823,-5,03/02/2020 00:46:36,10365,5,questionnaire-rok5,,3844839,rymil59e,1084625,,complete,tyoodh,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x960,1536x827,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,,,,,Orders 2 and 4,order4,,,,,,,,Continue,,order2,,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,Male,,2,30,,14,White - not of Hispanic Origin,,6,Yes,,1,No,,2,14648
1,1580709041215,03/02/2020 05:50:41,1580709040690,-7,02/02/2020 22:50:40,10365,5,questionnaire-rok5,,3844848,mp7nl179,1084628,,complete,wqcfmh,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.117,1536x864,1444x704,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,,order1,,,Orders 1 and 3,,,,,,,Continue,order3,Continue,,,,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,Female,,1,54,,38,White - not of Hispanic Origin,,6,Yes,,1,No,,2,20268
1,1580711129128,03/02/2020 06:25:29,1580711129221,-5,03/02/2020 01:25:29,10365,5,questionnaire-rok5,,3844898,u0g3j3hb,1084634,,complete,vjhawi,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1920x1080,1920x1007,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,,,,Orders 7 and 9,,,order7,,,,,,Continue,order7,,,,,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Female,,1,38,,22,White - not of Hispanic Origin,,6,Yes,,1,No,,2,59338
1,1580724474994,03/02/2020 10:07:54,1580724476071,-5,03/02/2020 05:07:56,10365,5,questionnaire-rok5,,3845512,xxpc3taq,1084801,,complete,vgwhyt,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1920x1080,1745x886,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 5 and 6,,,,,order6,order6,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,,,Continue,,,,Female,,1,51,,35,White - not of Hispanic Origin,,6,Yes,,1,No,,2,16660
1,1580724574307,03/02/2020 10:09:34,1580724574264,-5,03/02/2020 05:09:34,10365,5,questionnaire-rok5,,3845526,3c5he0pd,1084803,,complete,zugwbc,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 79.0.3945.130,1920x1200,1440x794,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,,,,Orders 8 and 10,,,,order10,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,Male,,2,51,,35,White - not of Hispanic Origin,,6,Yes,,1,No,,2,16863
1,1580726216357,03/02/2020 10:36:56,1580726215735,-6,03/02/2020 04:36:55,10365,5,questionnaire-rok5,,3845686,z4h1pb59,1084833,,complete,geivxc,,computer,Desktop or Laptop,Windows 7,Chrome 79.0.3945.130,1536x864,1536x720,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order9,,,order7,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,Female,,1,42,,26,White - not of Hispanic Origin,,6,Yes,,1,No,,2,11234
1,1580734671294,03/02/2020 12:57:51,1580734671113,-6,03/02/2020 06:57:51,10365,5,questionnaire-rok5,,3846910,2fxiswvf,1085168,,complete,nhkqcx,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1440x900,1337x686,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,,order3,,,Orders 1 and 3,,,,,,,Continue,order1,Continue,,,,,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,,Female,,1,35,,19,White - not of Hispanic Origin,,6,Yes,,1,No,,2,13689
1,1580736219185,03/02/2020 13:23:39,1580736219008,-5,03/02/2020 08:23:39,10365,5,questionnaire-rok5,,3847102,w6stj4g8,1085263,,complete,fjhwyk,,computer,Desktop or Laptop,Windows 10,Chrome 76.0.3809.146,1366x768,1947x893,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 7 and 9,,,,,,,order7,,,order9,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,,,,,,,,Continue,,,Female,,1,28,,12,White - not of Hispanic Origin,,6,Yes,,1,No,,2,15200
1,1580737671851,03/02/2020 13:47:51,1580737671579,-5,03/02/2020 08:47:51,10365,5,questionnaire-rok5,,3847377,zyij4egh,1085340,,complete,umvaug,,computer,Desktop or Laptop,Windows 10,Firefox 72.0,1920x1080,1193x855,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,,,,Orders 7 and 9,,,order9,,,,,,Continue,order9,,,,,,,,,,,,,,,,,,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,Continue,,,,,,,,,Female,,1,38,,22,White - not of Hispanic Origin,,6,Yes,,1,No,,2,13179
1,1580737843544,03/02/2020 13:50:43,1580737842781,-5,03/02/2020 08:50:42,10365,5,questionnaire-rok5,,3847411,i1fjt9vt,1085358,,complete,byspmj,,computer,Desktop or Laptop,Chromium OS 12607.82.0,Chrome 79.0.3945.123,1366x768,1366x641,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 1 and 3,order3,,order3,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,,,Continue,,,,,,Female,,1,37,,21,Hispanic or Latino,,4,Yes,,1,No,,2,18223
1,1580739250784,03/02/2020 14:14:10,1580739250539,-6,03/02/2020 08:14:10,10365,5,questionnaire-rok5,,3847682,5oyu3dpk,1085475,,complete,acvhpm,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x760,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≤32,ACCEPT,,,,,,,,,,,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 2 and 4,,order2,,order2,,,,,,,,,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,Continue,,,,,Male,,2,31,,15,White - not of Hispanic Origin,,6,Yes,,1,No,,2,17336
1,1580740275803,03/02/2020 14:31:15,1580740333238,-5,03/02/2020 09:32:13,10365,5,questionnaire-rok5,,3847892,umwoztk9,1085558,,complete,lramky,,computer,Desktop or Laptop,Mac OS 10.13,Firefox 72.0,1280x800,1119x603,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,ACCEPT,,,,,,,,≥38,≤42,,,,,,,,,,,,,Orders 2 and 4,order2,,,,,,,,Continue,,order4,,,,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,Female,,1,39,,23,White - not of Hispanic Origin,,6,Yes,,1,No,,2,12331
1,1580742081484,03/02/2020 15:01:21,1580742082206,-5,03/02/2020 10:01:22,10365,5,questionnaire-rok5,,3848266,4nht1c47,1085688,,complete,hoiwpc,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1920x1080,1920x937,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 11 and 12,,,,,order11,,,,Continue,,,,order12,,,,,,,,,,,,,,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,Continue,,,,,,,Male,,2,47,,31,White - not of Hispanic Origin,,6,Yes,,1,No,,2,9060
1,1580742766667,03/02/2020 15:12:46,1580742766287,-5,03/02/2020 10:12:46,10365,5,questionnaire-rok5,,3848427,0jepq2m5,1085735,,complete,plngbl,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1518x706,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,,,,Orders 5 and 6,,order5,,,,,,,Continue,,,order5,,,,,,,,,,,,,,,,Continue,EFDACB,Images loaded ok,approve with $2.15 bonus,,Continue,,,,,,,,,,Female,,1,51,,35,White - not of Hispanic Origin,,6,Yes,,1,No,,2,18610
1,1580743121561,03/02/2020 15:18:41,1580743121488,-6,03/02/2020 09:18:41,10365,5,questionnaire-rok5,,3848502,l9l7js5v,1085755,,complete,wbbull,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1920x1080,1920x969,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,,ACCEPT,,,,,≥38,≥43,≥48,≥53,≤57,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order12,,,,order11,Continue,FAEBDC,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,Female,,1,56,,40,White - not of Hispanic Origin,,6,Yes,,1,No,,2,23399
1,1580746681738,03/02/2020 16:18:01,1580746680842,-5,03/02/2020 11:18:00,10365,5,questionnaire-rok5,,3849510,jf374oil,1086069,,complete,kiffny,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1920x1200,1920x1057,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,ACCEPT,,,,,,,≥38,≥43,≤47,,,,,,,,,,,,Orders 8 and 10,,,,order8,,,,,Continue,,,,,order10,,,,,,,,,,,,,,Continue,ABFCED,Images loaded ok,approve with $2.15 bonus,,,,Continue,,,,,,,,Male,,2,45,,29,Hispanic or Latino,,4,Yes,,1,No,,2,17940
1,1580748301479,03/02/2020 16:45:01,1580748299902,-8,03/02/2020 08:44:59,10365,5,questionnaire-rok5,,3849852,ygmm200p,1086186,,complete,zyhtkq,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1920x903,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,ACCEPT,,,,,,,,,≤37,,,,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 11 and 12,,,,,,,,order11,,,,order12,Continue,BCADFE,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,,Continue,Male,,2,36,,20,White - not of Hispanic Origin,,6,Yes,,1,No,,2,12724
1,1580752021557,03/02/2020 17:47:01,1580752020467,-6,03/02/2020 11:47:00,10365,5,questionnaire-rok5,,3850484,gunxh6ih,1086452,,complete,bezjdo,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1477x831,1478x728,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,Responder,a_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,,,,,Orders 2 and 4,order4,,,,,,,,Continue,,order4,,,,,,,,,,,,,,,,,Continue,CDBEAF,Images loaded ok,approve with $2.15 bonus,Continue,,,,,,,,,,,Male,,2,49,,33,White - not of Hispanic Origin,,6,Yes,,1,No,,2,14064
1,1580753460972,03/02/2020 18:11:00,1580753461004,-6,03/02/2020 12:11:01,10365,5,questionnaire-rok5,,3850837,7s91glyc,1086559,,complete,orbdnx,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1920x1080,1920x975,approve with $2.15 bonus,Demographics,3,words,English_Native,No_Psych,,l_pos,18+,,≥23,≥28,,≥33,,,,,ACCEPT,,,,,,≥38,≥43,≥48,≤52,,,,,,,Responder,,,,,,,,,,,,,Continue,,,,,,Orders 8 and 10,,,,,,,,,order10,,order8,,Continue,DECFBA,Images loaded ok,approve with $2.15 bonus,,,,,,,,,,Continue,,Male,,2,48,,32,Black - not of Hispanic Origin,,3,Yes,,1,No,,2,24718
